someone was murdered by Nabil last night.	ARG0
someone was kicked by Azizullah last night.	ARG0
someone was assaulted by Anarkali last night.	ARG0
someone was murdered by Abdul last night.	ARG0
someone was threatened by Nilofar last night.	ARG0
someone was strangled by Salma last night.	ARG0
someone was punched by Marina last night.	ARG0
someone was robbed by Yunus last night.	ARG0
someone was punched by Farhad last night.	ARG0
someone was murdered by Hamid last night.	ARG0
someone was raped by Fauzia last night.	ARG0
someone was hit by Mohammed last night.	ARG0
someone was beat by Omar last night.	ARG0
someone was cut by Eris last night.	ARG0
someone was strangled by Abbas last night.	ARG0
someone was kicked by Daud last night.	ARG0
someone was robbed by Farida last night.	ARG0
someone was beat by Daud last night.	ARG0
someone was assaulted by Asadullah last night.	ARG0
someone was killed by Aamir last night.	ARG0
someone was beat by Jamila last night.	ARG0
someone was punched by Shukria last night.	ARG0
someone was killed by Salma last night.	ARG0
someone was molested by Nilofar last night.	ARG0
someone was shot by Abdul last night.	ARG0
someone was stabbed by Faisal last night.	ARG0
someone was murdered by Abdul last night.	ARG0
someone was beheaded by Parwin last night.	ARG0
someone was killed by Saad last night.	ARG0
someone was beheaded by Fatima last night.	ARG0
someone was cut by Hamida last night.	ARG0
someone was assaulted by Abdul last night.	ARG0
someone was punched by Mohammed last night.	ARG0
someone was assaulted by Salih last night.	ARG0
someone was stabbed by Lola last night.	ARG0
someone was stabbed by Sooraya last night.	ARG0
someone was mugged by Zohra last night.	ARG0
someone was murdered by Mahmud last night.	ARG0
someone was molested by Marinus last night.	ARG0
someone was killed by Abdul last night.	ARG0
someone was raped by Bilal last night.	ARG0
someone was cut by Abdul last night.	ARG0
someone was stabbed by Mohammad last night.	ARG0
someone was hit by Mohammed last night.	ARG0
someone was kicked by Ajmal last night.	ARG0
someone was robbed by Ramazan last night.	ARG0
someone was robbed by Tahmina last night.	ARG0
someone was shot by Abdul last night.	ARG0
someone was raped by Abdul last night.	ARG0
someone was robbed by Haidar last night.	ARG0
someone was threatened by Mohammed last night.	ARG0
someone was beat by Aamir last night.	ARG0
someone was cut by Aryan last night.	ARG0
someone was strangled by Burhan last night.	ARG0
someone was hit by Faisal last night.	ARG0
someone was killed by Khadija last night.	ARG0
someone was robbed by Mohamad last night.	ARG0
someone was assaulted by Abdul last night.	ARG0
someone was cut by Yunus last night.	ARG0
someone was killed by Farid last night.	ARG0
someone was raped by Karim last night.	ARG0
someone was strangled by Asadullah last night.	ARG0
someone was threatened by Sardar last night.	ARG0
someone was shot by Kira last night.	ARG0
someone was cut by Mohamed last night.	ARG0
someone was cut by Asadullah last night.	ARG0
someone was strangled by Abdul last night.	ARG0
someone was molested by Burhan last night.	ARG0
someone was molested by Nabil last night.	ARG0
someone was threatened by Sabrina last night.	ARG0
someone was stabbed by Kira last night.	ARG0
someone was punched by Daud last night.	ARG0
someone was cut by Ali last night.	ARG0
someone was beat by Seema last night.	ARG0
someone was robbed by Islam last night.	ARG0
someone was murdered by Jan last night.	ARG0
someone was strangled by Anarkali last night.	ARG0
someone was strangled by Shukria last night.	ARG0
someone was molested by Hamid last night.	ARG0
someone was killed by Abbas last night.	ARG0
someone was shot by Yunus last night.	ARG0
someone was murdered by Abdul last night.	ARG0
someone was raped by Soraya last night.	ARG0
someone was hit by Sultan last night.	ARG0
someone was raped by Abdur last night.	ARG0
someone was cut by Mahmud last night.	ARG0
someone was threatened by Anahita last night.	ARG0
someone was assaulted by Abdus last night.	ARG0
someone was hit by Sima last night.	ARG0
someone was stabbed by Habib last night.	ARG0
someone was mugged by Sahira last night.	ARG0
someone was raped by Abdul last night.	ARG0
someone was hit by Ali last night.	ARG0
someone was kicked by Abdul last night.	ARG0
someone was stabbed by Ajmal last night.	ARG0
someone was molested by Mahmud last night.	ARG0
someone was killed by Malina last night.	ARG0
someone was robbed by Maryam last night.	ARG0
someone was cut by Nadia last night.	ARG0
someone was killed by Abdul last night.	ARG0
